@RELATION 'Waveform'

@ATTRIBUTE 'var_0000' real
@ATTRIBUTE 'var_0001' real
@ATTRIBUTE 'var_0002' real
@ATTRIBUTE 'var_0003' real
@ATTRIBUTE 'var_0004' real
@ATTRIBUTE 'var_0005' real
@ATTRIBUTE 'var_0006' real
@ATTRIBUTE 'var_0007' real
@ATTRIBUTE 'var_0008' real
@ATTRIBUTE 'var_0009' real
@ATTRIBUTE 'var_0010' real
@ATTRIBUTE 'var_0011' real
@ATTRIBUTE 'var_0012' real
@ATTRIBUTE 'var_0013' real
@ATTRIBUTE 'var_0014' real
@ATTRIBUTE 'var_0015' real
@ATTRIBUTE 'var_0016' real
@ATTRIBUTE 'var_0017' real
@ATTRIBUTE 'var_0018' real
@ATTRIBUTE 'var_0019' real
@ATTRIBUTE 'var_0020' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
-0.82,-0.89,1.61,0,1.62,1.42,1.69,0.78,1.55,1.23,1.74,1.29,2.64,3.29,5.53,4.54,4.28,2.58,2.49,0.43,0.66,4673,'yes'
1.07,-0.94,-0.34,0.39,-0.62,1.49,2.85,2.77,3.53,5.8,5.25,4.54,4.74,3.35,1.38,1.58,-0.6,0.48,1.65,2.42,-0.3,4674,'no'
0.38,0.54,0.54,0.15,-0.56,0.39,1.61,0.79,1.49,2.28,2.59,1.53,5.11,5.57,5.18,2.15,2.35,1.56,1.74,1.02,-0.17,4675,'no'
1.65,-1.79,2.31,0.83,-0.34,2.55,1.52,1.59,4.62,5.12,2.62,4.11,3.76,2.62,0.8,0.18,0.48,0.35,0.48,-0.98,-0.62,4676,'no'
0.33,0.87,-0.49,1.23,0.12,0.06,1.22,0.75,0.07,3.48,1.91,2.54,4.51,4.31,6.06,4.14,2.87,3.9,2.25,3.21,-0.02,4677,'yes'
-0.88,-0.52,0.11,1.96,3.06,4.8,5.88,3.51,3.4,4.19,2.85,2.41,1.33,0.41,1.51,0.09,-0.91,-1.26,-0.71,1.44,0.64,4678,'no'
0.5,-0.53,0.48,0.95,0.86,-0.3,1.6,1.84,2.26,4.81,3.87,3.87,4.37,4.52,5.21,1.75,2.37,2.59,1.2,1.03,1.21,4679,'no'
0.12,-0.72,-1.17,1.56,2.62,1.49,4.84,3.33,4.78,4.18,4.25,2.58,1.67,2.05,1.19,1.47,-0.14,-0.42,-0.95,-0.95,-1.17,4680,'no'
-0.81,1.27,2.44,-0.44,0.69,3.04,5.08,1.43,2.99,1.29,1.73,1.3,0,1.1,3.09,1.7,1.99,-0.12,1.38,-0.33,-0.87,4681,'yes'
0.22,-0.87,0.91,0.86,3.9,1.04,2.38,2.59,2.74,3.3,3,-0.22,-1.05,2.01,3.44,2.79,3.28,2.01,1.35,-0.38,-2.13,4682,'yes'
1.51,1.82,-0.19,2.63,3.21,2.57,3.04,6.16,3.13,3.04,3.08,0.95,-0.11,0.8,1.51,-0.81,0.38,-0.08,0.45,0.2,0.35,4683,'no'
0.59,0,1.07,1.6,1.93,2.79,2.41,4.73,4.18,5.04,3.94,2.57,3.34,1.4,0.13,2.13,0.64,1,1.66,-1.4,-1.57,4684,'no'
0.17,0.88,1.69,-0.4,-0.85,-0.8,2.44,3.11,1.85,3.29,5.48,4.52,4.46,3.69,2.13,1.11,0.7,1.98,0.44,1.09,-0.56,4685,'no'
1.15,0.71,-0.19,1.07,0.21,2.34,1.97,1.89,3.97,6.25,5.6,5.43,4.89,3.95,1.67,0.95,0.33,0.22,3.61,0.03,-1.03,4686,'no'
-1.16,0.69,0.72,-1.8,1.56,1.75,2.31,1.01,1.29,1.54,2.83,2.68,2.73,4.46,4.7,4.19,3.22,3.35,1.18,-0.18,-0.82,4687,'yes'
0.76,0.62,0.72,0.12,1.33,2.03,1.54,-0.51,-0.38,1.84,2.72,2.29,2.29,2.21,3.7,3.38,3.57,2.73,1.46,0.97,-1.52,4688,'yes'
0.32,0.79,-0.49,1.17,-0.33,1.6,3.05,4.67,4.65,6.05,5.52,3.73,4.7,3.37,0.85,0.12,-0.57,0.79,-0.51,-1.34,0.1,4689,'no'
-0.19,-0.28,1.17,1.49,2.72,1.17,4.51,1.84,3.87,0.41,2.32,1.18,0.19,1.4,1.33,3.18,0.96,2.12,0.6,-0.32,0.67,4690,'yes'
0.76,-1.93,-0.1,-0.28,-0.86,1.3,2.79,0.18,0.14,-0.95,1.92,4.29,2.4,5.57,5.09,4.96,3.7,2.02,1.27,1.63,-1.01,4691,'yes'
0.52,0.83,1.96,-0.07,1.92,5.03,5.2,4.61,5.51,4.45,4.2,3.91,2.36,1.08,2.04,-0.8,0.68,0.41,-0.75,-0.63,-0.58,4692,'no'
-1.47,-0.15,0.95,0.97,-1.77,0.24,1.84,0.78,4.21,5.34,5.93,5.54,4,5.1,3.28,1.94,-0.86,-1.18,-1.19,-2.06,-0.66,4693,'no'
-0.72,2.37,3.09,2.49,2.73,4.64,5.87,4.11,3.43,4.21,3.56,2.05,0.24,-0.31,0.73,2.01,0.06,-0.05,-1.08,0.26,-1.81,4694,'yes'
1.18,0.43,-0.47,0.86,2.38,2.58,3.13,2.22,2.77,4.43,4.41,2.68,2.49,0.38,2.66,0.46,-0.25,-0.62,-0.27,1.19,-0.58,4695,'no'
0.36,0.94,0.61,0.35,-0.54,-0.59,3.15,1.9,2.26,4,5.92,4.19,4.52,0.74,2.04,3.76,-0.64,0.12,0.26,0.05,-0.86,4696,'no'
-0.26,0.7,0.28,-0.51,2.53,3.28,4.19,1.21,0.97,1.17,1.29,2.51,0.73,3.08,1.3,3.07,2.84,2.55,1.09,0.15,-0.08,4697,'yes'
-0.45,-1.82,-2.45,0.43,-2.36,-0.22,1.81,0.29,-0.52,0.93,1.4,3.02,2.15,3.6,5.39,2.94,3.51,1.3,1.49,1.48,-0.94,4698,'no'
0.42,1.19,-0.27,1.47,2.93,3.74,2.64,3.37,1.91,2.57,1.27,-0.02,1.99,1.53,4.39,0.23,1.1,1.73,-0.66,-0.67,-2.36,4699,'yes'
-0.56,-0.57,-0.22,-1.78,0.14,-0.62,0.86,0.27,2.68,3.48,1.51,3.65,3.61,3.25,1.94,2.79,2.08,0.2,2.01,1.64,-0.17,4700,'no'
-0.07,-0.56,0.84,2.88,0.65,3.97,3.27,3.84,2.57,1.01,2.81,2.85,1.1,2.39,1.44,3.66,0.91,0.26,1.71,0.17,-0.08,4701,'yes'
-1.76,-0.71,0.13,0.05,0.77,-0.25,-0.05,-0.24,1.15,0.86,2.95,3.83,3.27,4.9,5.88,3.66,3.85,3.12,3.07,1.57,1.21,4702,'no'
-1.29,-1.4,-4.05,0.57,1.11,-1.14,0.36,0.52,0.21,0.92,1.48,2.46,5.54,6.04,6.18,3.63,3.69,2.78,0.76,2.18,-1.26,4703,'yes'
-0.21,0.02,-0.27,-1.64,-0.19,0.59,-2.2,-0.11,0.34,0.85,3.11,4.61,3.29,6.57,6.31,5.63,4.18,1.97,2.12,1.3,1.84,4704,'no'
1.1,1.45,-0.43,0.55,-0.13,-0.63,2.64,1.61,2.49,4.76,7.05,3.99,4.42,5.61,3.94,0.07,1.79,0.95,1.66,0.26,-0.17,4705,'no'
-1.14,0.85,1.73,0.23,2.38,2.54,3.02,1.45,0.63,2.46,1.89,4.21,2.3,1.08,3.84,3.48,3.18,1.22,0.72,0.13,1.16,4706,'yes'
-0.88,1.63,-0.45,3,4.77,4.67,5.35,3.52,2.73,2.82,1.69,-0.27,-0.22,-0.09,0.95,0.96,-0.91,1.19,-0.04,0.98,-0.7,4707,'yes'
-0.58,1.02,1.72,2.2,1.23,2.65,4.07,3.3,0.89,-0.39,1.8,2.64,2.8,0.74,2.93,2.42,2.3,2.46,-0.77,1.08,1.08,4708,'yes'
1.04,1.69,0.56,2.06,4.39,5.22,4.78,6.32,3.9,4.13,1.63,2.86,-0.07,-0.4,-0.26,0.25,0.77,-0.46,-1.64,-1.39,0.26,4709,'yes'
-1.08,1.3,1.85,4.28,4.6,3.34,6.16,6.05,3.62,3.01,1.51,0.77,1.3,-1.64,0.04,-0.89,-1.96,-0.81,-0.16,-0.08,2.48,4710,'no'
0.39,-1.35,-0.31,-1.39,1.79,1.25,0.08,-0.53,-0.95,0.9,1.42,2.55,4.62,4.24,5.33,3.97,2.16,2.08,1,0.49,0.2,4711,'yes'
-1.33,-0.54,0.93,1.96,3.66,4.19,4.36,5.53,2.81,2.57,4.7,1.09,0.52,0.23,0.53,0.16,-0.36,-0.2,-1.02,-0.11,-0.41,4712,'no'
-0.19,0.17,-0.14,-2.01,0.42,0.14,0.76,1.53,2.98,2.26,3.03,3.73,2.05,3.24,4.93,3.92,3.17,0.07,-0.33,0.44,0.75,4713,'no'
-1.59,1.01,2.07,2.58,4.33,4.95,4.86,3.31,3.55,2.3,2,1.41,0.34,-0.7,1.12,0.02,-1.8,-1.71,0.68,-0.24,0.32,4714,'no'
-1.48,0.34,1.24,0.65,1.95,3.68,2.89,2.4,5.69,5.14,6.76,5.31,3.39,2.52,1.63,0.12,-0.05,-0.26,0.28,1.41,1.23,4715,'no'
-0.48,1.25,1.14,0.5,1.86,1.69,2.5,4.17,1.49,2.03,2.24,1.97,3.24,3.14,4.41,-0.08,-0.06,2.1,1.52,-0.3,-0.24,4716,'yes'
-1.11,0.12,2.38,1.25,1.2,0.84,4.49,1.28,1.64,2.23,1.69,1.88,2.92,1.19,1.14,2.79,1.9,0.28,0.26,3.05,-0.07,4717,'yes'
0.41,0.71,1.01,1.45,5.23,5.02,5.3,4.39,0.57,3.71,3.13,0.96,0.71,-0.23,-1.29,1.85,0.15,-0.56,0.86,-0.83,-0.52,4718,'no'
-1.14,0.9,-0.21,3.19,2.84,2.02,5.5,2.43,4.24,2.15,2.03,2.23,2.2,1.77,0.82,-1.52,-1.75,1.25,1.77,-1.53,-0.28,4719,'no'
2.08,1.17,0.79,0.26,1.44,1.72,1.51,0.65,4.39,5.85,5.37,2.74,4.01,0.98,1.83,-0.7,-1.82,0.49,1.03,-1.01,0.31,4720,'no'
-1.3,0.76,-0.74,-0.37,0.07,0.53,2.47,2.38,5.05,5.55,6.98,4.05,5.03,2.32,5.45,2.55,-0.66,-0.88,0.06,-0.22,0.5,4721,'no'
0.22,-0.1,-0.14,-0.32,-1.06,1.41,0.42,2.96,3.36,4.03,3.28,5.24,3.42,6.19,3.81,2.01,0.19,-0.18,-1.41,0.05,1.44,4722,'no'
-2.01,0.27,0.7,0.06,-0.49,1.08,2.77,2.39,1.64,3.77,6.12,5.63,3.31,5.8,0.32,3.99,0.96,1.49,1.35,1.92,0.83,4723,'no'
0.58,0.22,1.62,2.08,0.05,1.54,1.83,1.86,1.66,-0.35,0.23,2.18,3.35,3.25,3.11,2.21,2.2,0.88,0.29,-0.64,-0.14,4724,'yes'
-1.41,0.16,0.49,-0.27,-1.45,-1.58,-0.53,2.6,0,1.94,2.74,2.25,4.29,3.57,5.19,5.68,3.74,2.71,0.04,0.66,-0.12,4725,'no'
0.14,-1.56,0.8,1.75,4.02,2.65,7,5.59,5.6,4.53,1.47,-1.45,0.09,0.33,1.14,1.56,-1.05,-0.52,-0.85,-1.45,0.43,4726,'no'
0.34,1.26,-0.89,-1.54,1.42,1.2,-0.97,0.91,-1.12,1.39,2.5,3.38,2.64,3.99,6.12,4.86,3.3,2.95,1.76,0.58,0.74,4727,'yes'
0.77,1.09,0.05,-1.28,0.32,-0.88,-2.77,0.51,0.77,0.62,3.19,3.77,4.3,6.44,7.19,4.65,2.95,2.55,3.28,2.05,0.42,4728,'no'
1.36,1.54,2.6,4.71,4.93,4.49,6.52,4.73,4.1,4.69,3.32,1.99,0.37,-0.8,-2.02,-1.16,0.12,-1.11,0.15,1.57,-1.19,4729,'yes'
0.52,0.68,-0.42,0.46,0.65,1.34,0.94,2.43,1.75,1.58,2.56,2.47,2.58,2.55,5.71,1.9,2.7,2.12,4.11,-0.16,1.56,4730,'yes'
0.09,0.51,-1.8,-0.71,-0.01,1.03,-0.86,2.03,2.06,1.94,1.65,3.95,5.26,4.18,5.65,3.51,2.19,2.44,2.03,0.35,-0.51,4731,'no'
0.56,-0.66,1.19,-0.15,3.04,0.88,2.48,4.21,1.25,-0.55,1.94,3.2,1.67,2.87,4.03,1.99,1.53,0.12,1.34,-0.81,-0.59,4732,'yes'
-1.07,0.14,0.99,1.17,3.43,5.31,4.64,7.15,3.5,3.7,2.28,2.9,1.41,-0.84,-1.79,-0.84,-0.37,-0.97,0.74,-0.12,0.7,4733,'no'
0.1,2.14,2.46,-1.27,-2.37,-0.23,-0.41,3.24,1.91,4.37,5.49,5.82,3.63,3.04,3.49,1.44,0.11,1.63,1.63,0.82,-0.09,4734,'no'
0.01,-0.29,3.9,1.63,3.7,4.48,6.66,4.81,5.55,2.73,1.83,2.75,-1.31,-2.11,1.01,1.82,-1.33,-2.14,-0.85,0.27,-1.06,4735,'yes'
1.64,1.93,0.84,3.27,5.91,4.65,6.44,6.29,1.77,3.34,2.2,-0.38,-2.2,0.2,-0.92,1.2,-1.38,-0.54,1.59,-1.26,-0.07,4736,'no'
-0.73,0.29,0.32,3.84,0.84,3.33,5.01,5.65,3.69,2.5,3.62,2.25,-0.18,1.18,2.79,1.66,1.66,0.36,0.42,1.86,-0.2,4737,'yes'
-0.03,-0.68,1.87,1.81,1.12,2.42,1.44,1.18,0.64,1.01,3.12,2.5,2.08,2.91,2.86,2.54,2.51,1.2,2.7,-0.5,0.93,4738,'yes'
0.02,-0.86,-0.31,0,-1.24,-0.55,-0.49,-0.95,1.77,2.84,2.93,3.73,4.05,3.42,4.33,4.3,2.38,1.73,2.78,0.37,1.06,4739,'no'
-2.36,-1.03,-1.06,0.58,-0.12,0.14,0.43,-0.7,2.57,1.75,4.02,3.02,3.73,4,3.71,2.57,3.38,3.27,1.09,0.12,1.4,4740,'no'
-0.88,-0.65,1.41,2.56,2.9,3.37,4.77,5.52,3.27,4.78,4.13,1.36,1.43,-1.27,-0.67,-0.4,-0.84,-0.35,0.64,1,0.34,4741,'no'
-0.24,-0.17,0.7,-0.09,-1.41,0.95,2.12,3.11,2.37,3.97,5.41,4.29,5.85,3.95,4.16,3.7,1.53,2.1,0.18,1.41,0.24,4742,'no'
1.19,0.99,1.94,1,4.11,5.27,4.54,2.25,3.49,2.25,1.5,0.4,0.28,-0.13,0.16,1.58,0.42,1.17,-0.39,-0.01,0.32,4743,'no'
0.03,1.44,0.08,2.17,-0.46,-0.62,2.01,-0.67,3.27,-0.17,2.05,2.93,2.11,4.64,2.94,3.03,2.93,1.97,0.36,-0.42,-0.98,4744,'yes'
1.3,2.37,1.71,2.99,1.85,2.22,5.4,4.48,4.14,4.87,2.44,1.53,0.07,1.94,0.48,2.1,0.74,1.33,0.01,-1.19,-1.9,4745,'no'
-0.98,0.63,3.07,2.94,2.69,2.75,3.23,3.15,3.08,0.2,1.15,3.35,2.12,1.91,3.13,1.66,1.27,0.85,1.95,-0.36,-0.3,4746,'yes'
0.64,1.22,1.29,-1.58,1.51,-0.22,2.67,4.65,3.66,3.94,6.06,4.55,3.88,4.22,2.83,1.69,0.77,-1.39,1.41,0.71,-0.25,4747,'no'
0.78,1.16,1.82,2.34,2.45,3.98,4.52,4.65,3.94,2.29,3.1,2.77,0.54,1.72,0.17,-0.86,0.23,2,2.09,1.05,-0.71,4748,'no'
-1.2,-0.85,0.54,0.96,-0.42,0.91,2.16,2.52,3.16,5.42,3.85,5.01,4.74,3.47,2.38,1.07,2.14,0.43,0.7,0.1,-0.31,4749,'no'
0.5,0.93,1.93,0.63,2.13,1.65,4.22,4.03,4.19,1.33,0.91,4.12,0.57,-0.18,2.91,2.17,0.27,1.79,0.32,0.83,1.06,4750,'yes'
-1.02,-1.29,-1.24,-1.96,0.6,0.18,1.28,4.06,3.24,3.23,5.02,7.4,3.94,4.27,2.44,1.75,-0.66,-0.38,0.14,0.24,-0.2,4751,'no'
-0.88,-0.4,0.83,2.62,0.99,2.94,5.41,2.6,3.57,1.07,2.86,1.75,0.73,2.23,3.11,4.37,0.19,1.62,-0.56,-0.11,-0.5,4752,'yes'
-0.54,0.51,1.51,0.72,3.07,3.74,4.04,1.09,5.29,3.87,4.62,2.39,1.08,1.52,0.78,0.91,0.69,0.42,0.12,0.93,1.34,4753,'no'
-0.17,-0.02,-2.1,2.57,0.25,1.89,2.68,3.11,4.33,3.66,5.19,3.28,1.3,2.17,2.08,0.2,-1.88,-0.35,-0.77,1.21,-1.04,4754,'no'
-0.41,-0.85,1.44,1.67,1.86,1.51,5.19,3.28,4.1,3.32,3.54,4.96,1.75,0.56,0.48,-0.72,-0.15,-3.03,1.74,-1.08,0.74,4755,'no'
3.94,1.1,-0.34,1.33,1.92,3.09,2.2,3.98,3.84,5.08,6.92,3.82,4.05,3.01,0.9,0.44,0.3,0.56,-0.74,1.1,-0.02,4756,'no'
-0.48,-1.94,0.63,1.35,0.01,-1.43,0.74,-0.77,1.65,1.55,2.05,2.43,3.9,6.71,5.3,4.12,4.43,2.75,1.06,0.34,-0.61,4757,'yes'
0.7,-0.65,0.11,0.65,0.19,-0.83,1.08,0.14,-1.04,0.06,2.08,2.92,4,6.48,5.5,4.8,4.54,2.88,0.42,1.09,0.48,4758,'no'
-0.58,2.15,1.08,1.28,2.92,2.63,5.82,3.78,3.51,3.54,3.8,3.55,2.02,0.62,1.59,0.09,0.57,-0.31,1.11,-0.53,-1.48,4759,'no'
1.48,-0.77,0.93,-0.41,1.43,0.75,1.34,1.4,0.09,1.87,2.98,2.2,3.25,3.45,4.87,3.25,2.76,3.57,0.79,0.84,0.36,4760,'yes'
-0.73,1.59,0.28,1.63,3.14,1.86,3.65,3.16,1.24,2.81,1,3.48,2.34,2.04,4.79,2.64,2.6,2,-0.29,1.46,1.42,4761,'yes'
-0.76,0.25,1.77,-2.19,2.01,-1.01,1.08,1.11,0.97,2.6,4.54,3,4.31,3.36,4.03,2.92,1.22,1.47,0.38,3.04,0.87,4762,'no'
2.42,-0.87,-0.91,1.37,-0.92,1.31,1.96,0.79,3.56,4.07,5.1,3.68,3.22,5.14,3.29,1.93,0.37,1.4,0.79,0.05,0.95,4763,'no'
-1.11,1.59,1.12,0.39,0.75,2.08,3.89,3.73,0.78,3.14,0.11,0.66,1.06,3.42,2.25,2.57,1.76,1.98,-0.51,1.26,-0.75,4764,'yes'
-1.66,0.77,2.03,0.18,2.01,0.48,0.8,0.59,-0.21,0.59,3.23,2.59,3.36,2.05,3.73,5.56,3.9,2.8,0.64,1.34,-0.34,4765,'yes'
-0.82,1.75,1.02,0.48,0.95,1.57,2.41,0.07,-0.76,1.78,1.78,3.64,4.44,2.88,5.54,6.13,4.96,1.27,3.06,1.5,-0.59,4766,'yes'
2.6,-1.64,1.68,0.8,3.11,4.5,3.89,4.56,0.28,6,2.51,4.16,0.27,1.95,1.15,0.57,0.61,-0.94,-0.61,-1.37,0.27,4767,'no'
0.92,0.24,1.74,0.53,1.12,2.15,3.51,5.17,3.34,4.61,2.43,3.38,0.22,1.28,0.1,-0.18,-1.49,-0.05,0.78,1.11,-1.04,4768,'no'
0.77,-0.16,0.8,1.23,-0.58,1.14,1.63,1.51,1.27,1.23,1.71,3.75,2.26,4.37,4.56,4.45,2.83,2.58,2.1,0.88,-1.74,4769,'no'
0.96,-0.12,-1.59,2.23,1.82,-0.71,1.52,0.78,2.25,2.78,3.39,3.77,2.72,4.48,3.65,2.56,2.04,2.51,1.99,0.03,-2.68,4770,'no'
-1.51,0.19,0.75,-1.5,-0.74,-0.35,1.45,-0.44,0.24,0.4,2.48,3.57,4.09,4.59,5.58,3.7,3.03,1.85,1.78,3.74,0.2,4771,'no'
-0.63,0.32,2.21,1.86,2.79,1.89,1.72,2.49,2.63,2.86,4.68,2.8,1.02,1.23,0.05,2.92,0.43,-1.68,-0.46,-0.51,0.15,4772,'no'
0.43,-0.1,-1.18,0.06,-0.96,-0.59,-1.02,1.06,0.82,0.15,2.61,0.83,3.18,5.95,6.44,2.7,3.94,2.42,1.41,1.91,-0.98,4773,'no'
0.54,-0.63,2.71,1.63,0.9,1.07,1.66,3.2,3.86,4.86,3.65,4.23,1.51,2.67,0.59,-0.2,0.88,0.34,1.64,0.89,-1.37,4774,'no'
1.18,0.18,1.3,3.11,4.68,2.14,5.61,2.71,2.7,2.08,3.39,1.21,0.96,1.97,0.52,2.27,0.67,-0.99,0.3,-0.25,0.13,4775,'yes'
-0.36,-0.84,-1.47,-0.21,-0.86,0.64,0.4,2.54,3.74,4.36,5.15,4.17,4.22,3.67,3.6,0.67,2.51,0.15,-1.61,1.22,0.12,4776,'no'
1.32,0.17,-0.17,-1.98,-0.87,-0.05,1.69,-0.02,0.51,1.25,2.33,1.69,3.4,3.19,6.26,4.34,5.48,1.91,0.35,2.23,-0.06,4777,'yes'
-0.27,1.28,0.92,0.18,-1.4,-0.3,0.86,-0.28,1.1,-0.04,0.98,4.27,3.55,6.38,3.05,4.59,4.38,1.59,-0.58,-1.28,0.07,4778,'yes'
0.39,1.11,0.74,-1.41,-0.64,-0.29,-0.47,2.16,-0.43,0.36,0.92,3.11,3.96,5.11,3.23,4.14,1.81,2.25,2.16,-0.85,-1.29,4779,'no'
0.07,2.02,0.15,1.43,-0.41,0.7,2.4,0.55,0.48,2.77,1.64,2.32,4.32,3.79,5.64,5.26,3.45,3.97,1.36,0.41,0.91,4780,'yes'
0.55,1.21,0.06,0.1,2.71,0.42,3.64,4.16,0.56,3.01,1.9,1.36,1.65,4.09,3.83,2.81,2.04,2.09,-1.26,2.7,-1.12,4781,'yes'
-1.05,-0.52,0.03,2.85,-0.26,-1.37,0.73,1.02,1.63,-0.61,1.47,3.93,2.91,5.24,4.72,5.18,6.06,3.41,3.83,1.52,0.5,4782,'no'
-0.47,2.01,0.68,2.55,4.41,3.25,5.07,4.84,6.27,3.78,3.65,3.54,0.99,0.96,-1.49,0.49,-0.09,-0.4,1.67,-0.97,0.89,4783,'no'
-1.29,-0.05,0.97,2.61,2.93,2.12,0.83,3.17,1.45,1.45,1.45,1.58,2.11,3.73,2.16,2.23,1.68,0.03,1.14,-0.01,-1.23,4784,'yes'
-1.72,-1.85,0.54,-0.78,-2.6,0.08,1.28,1.07,1.44,1.84,1.92,4.76,2.84,4.5,5.22,4.17,3.57,3.75,1.21,-0.46,0.35,4785,'no'
0.76,-0.43,-0.25,-0.12,-0.09,1.9,1.8,2.52,3.63,3.9,4.97,4.02,3.84,2.44,2.09,0.79,1.38,-0.52,1.63,-0.2,1.17,4786,'no'
-0.16,0.25,0.39,0.39,0.46,0.44,1.36,0.57,1.94,2.67,5.38,4.52,2.41,5.39,3.49,2.55,0.7,0.68,0.63,-0.01,-0.32,4787,'no'
1.87,-0.24,0.01,0.15,-0.21,0.66,0.48,3.44,4.38,6.04,5.57,3.59,4.83,2.11,1.34,1.96,1.55,0.83,1.55,0.37,0.21,4788,'no'
1.31,0.22,-0.12,-1.36,-0.51,0.86,1.15,1.47,-1.51,1.63,1.14,4.62,3.82,4.69,8.17,4.84,4.96,2.82,1.87,1.77,-1.04,4789,'yes'
-0.73,1.01,2.11,2.41,2.89,4.43,4.87,7.09,4.14,2.91,3.33,2.13,1.72,1.82,1.57,-0.43,-0.18,-2.19,0.27,-0.3,-1.58,4790,'no'
-0.51,0.37,-0.34,-0.3,-1.47,-1.51,0.19,1.76,-0.68,2.29,2.33,4.11,2.88,2.46,4.47,2.58,3.54,2.02,1.6,-0.62,-0.17,4791,'no'
0.5,0.07,1.21,-0.24,0.29,-0.47,0.58,-1.05,0.4,1.28,1.92,4.37,4.42,4.19,5.07,3.93,4.84,1.86,1.35,1.27,1.19,4792,'no'
-0.05,-0.02,-1.18,-0.76,-1.09,0.12,-0.82,1.2,0.63,0.77,3.03,1.75,4.39,5.02,5.47,5.09,3.34,2.69,1.6,0.39,-2.69,4793,'yes'
0.86,0.58,1.49,1.57,3.84,4.33,3.8,3.74,3.97,5.54,4.55,3.36,4.04,2.49,0.25,1.67,-1.76,-0.88,-0.42,1.49,-0.88,4794,'no'
-0.07,-0.17,-2.37,3.94,2.34,2.21,4.09,4.07,2.64,3,3.72,1.74,1.63,1.69,2.65,-0.88,0.06,1.33,0.88,-1.01,2.12,4795,'no'
0.7,-0.08,0.86,1.58,2.43,2.61,3.45,3.24,2.88,4.08,0.38,0.91,2.96,0.88,3.2,1.89,2.95,0.56,1.03,0.46,-1.36,4796,'yes'
-2.95,-0.08,-0.54,0.63,0.83,0.81,2.03,2.63,2.41,1.86,1.71,1.71,2.64,3.94,2.98,2.83,1.67,-0.02,2.18,2.36,0.81,4797,'yes'
-0.27,1.45,1.34,1.48,3.03,4.05,4.23,3.63,2.98,4.7,3.26,2.43,1.82,1.26,1.2,0.23,-0.24,0.75,-0.75,0.18,-1.13,4798,'no'
-0.97,-0.17,0.9,-0.85,-0.13,0.44,0.79,-0.27,1.17,0.77,3.18,3.46,2.86,3.38,5.49,6.11,3.38,1.58,1.14,0.94,-0.71,4799,'no'
-0.59,1.16,2.92,2.76,5.39,6.43,4.82,3.3,3.09,1.32,3.02,1.97,-0.35,-0.27,-0.58,-0.98,-0.43,-0.01,0.48,-1.66,-0.57,4800,'yes'
0.46,0.48,3.25,1.82,5.57,3.18,3.48,4.12,4.36,1.64,4.14,1.39,1.09,1.77,0.67,-0.7,-1.04,-0.53,-0.15,-1.97,1.03,4801,'no'
1.29,0.25,1.02,-0.91,2.87,3.09,3.99,3.2,3.35,0.34,2.61,2.47,0.34,0.2,2.06,2.49,1.04,0.08,0.94,0.08,0.11,4802,'yes'
0.85,0.95,1.13,0.46,2.86,4.18,5.39,4.48,2.03,3.15,1.53,2.63,0.21,-0.26,1.76,2.35,1.44,-1.13,-0.2,-1.06,0.49,4803,'yes'
0.72,0.74,0.61,-0.17,-0.17,0.56,3.6,3.94,4.89,2.73,6.81,2.23,1.04,3.07,0.09,-0.75,1.3,1.72,-0.41,-0.04,2.03,4804,'no'
0.05,1.22,1.03,3.34,2.51,3.02,5.65,5.04,4.23,2.9,2.95,2.36,0.05,1.61,0.87,0.61,1.07,-0.76,-0.3,-0.87,-0.02,4805,'no'
-1.26,1.9,-0.53,0.49,-0.57,1.14,-0.36,0.69,0.19,1.11,3.21,2.14,3.69,5.83,4.63,3.71,3.76,2.35,0.72,0.91,1.06,4806,'yes'
-1.23,0.5,0.64,1.1,3.85,4,6.53,4.91,3.56,4.37,2.74,1.45,-0.05,-1.51,0.75,0.37,-0.18,-0.73,-0.58,0.26,-0.39,4807,'no'
-0.62,1.69,2.42,1.76,1.77,-1.12,-1.06,1.55,1.14,1,0.88,3.25,2.28,5.14,5.34,5.04,4.23,2.77,2.8,0.86,-1.61,4808,'no'
-0.2,0.34,3.86,-0.05,4.67,1.62,4.08,4.44,3.92,5.55,2.47,2.49,2.81,-0.08,1.62,2.11,0.94,0.82,-0.35,0.65,1,4809,'no'
-1.45,-0.82,0.35,-0.19,0.84,1.78,1.07,0.82,0.41,0.68,0.9,2.76,2.74,3.37,5.17,3.53,3.78,2.08,3.99,-1.14,0.39,4810,'yes'
2.25,1.17,0.09,1.88,3.17,3.31,5.3,3.91,4.1,2.33,2.14,2.66,-0.26,0.4,-0.67,-0.88,-0.59,-0.86,-1.07,0.14,1.13,4811,'yes'
0.1,-0.28,-1.93,0.39,-1.1,0.54,0.93,0.59,0.07,3.54,2.76,4.47,2.15,6.65,5.93,4.24,2.67,2.9,2.26,0.59,-0.02,4812,'no'
-0.41,0.5,1.07,2.01,3.76,5.3,4.85,5.2,4.31,2.87,2.92,2.28,1.78,0.97,-0.09,-0.07,-0.17,-0.85,1.36,0,0.22,4813,'no'
